family,method,dataset,seed,scope,images,rows,groups,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures
main,geoprr,industrial,20262021,blur_severe,1395,1395,52,9.857206308734085,21.648745519713263,53.76344086021505,100.0,0
main,geoprr,industrial,20262021,perspective_moderate,1395,1395,52,9.09432273429132,25.23297491039427,55.770609318996414,100.0,0
main,geoprr,industrial,20262021,perspective_severe,1395,1395,52,10.45953261179145,21.72043010752688,49.24731182795699,100.0,0
main,geoprr,industrial,20262021,combined_severe,1395,1395,52,9.418717896253764,23.870967741935484,51.182795698924735,100.0,0
main,geoprr,industrial,20262021,perspective_pair,1395,2790,52,9.776927673041385,23.476702508960575,52.508960573476706,100.0,0
main,geoprr,industrial,20262021,projective_three,1395,4185,52,9.657524414112178,23.608124253285542,52.06690561529271,100.0,0
main,geoprr,syncg,20262022,all_conditions,4000,24000,145,0.7153924478328951,94.27083333333334,98.94166666666668,100.0,0
main,geoprr,syncg,20262022,clean,4000,4000,145,0.5657914533875301,96.75,99.47500000000001,100.0,0
main,geoprr,syncg,20262022,blur_moderate,4000,4000,145,0.5606405256493507,96.775,99.47500000000001,100.0,0
main,geoprr,syncg,20262022,blur_severe,4000,4000,145,0.5820168575446764,96.325,99.5,100.0,0
main,geoprr,syncg,20262022,perspective_moderate,4000,4000,145,0.7205801835611427,94.675,99.35000000000001,100.0,0
main,geoprr,syncg,20262022,perspective_severe,4000,4000,145,0.8589006656329645,91.77499999999999,98.32499999999999,100.0,0
main,geoprr,syncg,20262022,combined_severe,4000,4000,145,1.0044250012217064,89.325,97.52499999999999,100.0,0
main,geoprr,syncg,20262022,perspective_pair,4000,8000,145,0.7897404245970536,93.22500000000001,98.8375,100.0,0
main,geoprr,syncg,20262022,projective_three,4000,12000,145,0.8613019501386046,91.925,98.4,100.0,0
main,geoprr,rf100,20262022,all_conditions,151,906,35,3.4857226435134234,55.40838852097131,84.87858719646799,100.0,0
main,geoprr,rf100,20262022,clean,151,151,35,3.901789841211037,56.29139072847682,80.79470198675497,100.0,0
main,geoprr,rf100,20262022,blur_moderate,151,151,35,3.6400392934863994,57.615894039735096,83.44370860927152,100.0,0
main,geoprr,rf100,20262022,blur_severe,151,151,35,3.1088041792362553,58.27814569536424,88.74172185430463,100.0,0
main,geoprr,rf100,20262022,perspective_moderate,151,151,35,3.3721803652759808,56.95364238410596,88.0794701986755,100.0,0
