section,source_table,cohort,method,candidate,reference,seed,aggregation,scope,condition,angle_degrees,metric,statistic,value,unit,sample_sd,ci95_low,ci95_high,images,rows,groups,source_seeds,ensemble_members,notes
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262020,,blur_severe,,,acc_at_1_pct,value,85.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.6244284032552969,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.2727658001837199,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262021,,blur_severe,,,acc_at_1_pct,value,85.1,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262021,,blur_severe,,,acc_at_2_pct,value,95.8,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.275,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.5807661284692586,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.2874327989336853,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262022,,blur_severe,,,acc_at_1_pct,value,86.65,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.42500000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.5,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,linear_gate,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.6447518935776316,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.371735457384495,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262020,,blur_severe,,,acc_at_1_pct,value,84.55,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.025,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.35000000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.6307862243906128,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.271927118646837,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262021,,blur_severe,,,acc_at_1_pct,value,84.55,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262021,,blur_severe,,,acc_at_2_pct,value,95.65,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.5876497275661677,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.2872828088461896,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262022,,blur_severe,,,acc_at_1_pct,value,86.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.35000000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.5,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fixed_routing,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.6312571207992733,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.3702141533347902,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262020,,blur_severe,,,acc_at_1_pct,value,85.075,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.05,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.623431429482298,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.2752708833359305,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262021,,blur_severe,,,acc_at_1_pct,value,85.175,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262021,,blur_severe,,,acc_at_2_pct,value,95.775,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.3,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.5795998283661902,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.2860651030597348,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262022,,blur_severe,,,acc_at_1_pct,value,86.6,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.475,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.5,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_geometry_fusion,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.6647912107640878,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.380160058342736,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262020,,blur_severe,,,acc_at_1_pct,value,83.39999999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.025,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.6444008518417832,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.2766793220448946,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262021,,blur_severe,,,acc_at_1_pct,value,83.675,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262021,,blur_severe,,,acc_at_2_pct,value,95.72500000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.6032226938870735,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.2922128998734068,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262022,,blur_severe,,,acc_at_1_pct,value,85.575,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.39999999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.5,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_polar_evidence,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.6329453261801973,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.3685529153910692,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262020,,blur_severe,,,acc_at_1_pct,value,84.89999999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.05,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.623876586771803,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.2730275850498831,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262021,,blur_severe,,,acc_at_1_pct,value,84.89999999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262021,,blur_severe,,,acc_at_2_pct,value,95.8,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.3,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.5801217179512606,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.2869438681409169,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262022,,blur_severe,,,acc_at_1_pct,value,86.6,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.45,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.5,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,no_relational_transport,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.6180435623275116,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.365608415205826,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262020,,blur_severe,,,acc_at_1_pct,value,85.15,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.025,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.61928079132922,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.279796525550638,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262021,,blur_severe,,,acc_at_1_pct,value,84.775,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262021,,blur_severe,,,acc_at_2_pct,value,95.625,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.225,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.5728416500263848,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.2903462610342242,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262022,,blur_severe,,,acc_at_1_pct,value,86.875,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.42500000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.47500000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,polar_only,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.596457970935444,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.482081235286058,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262020,,blur_severe,,,acc_at_1_pct,value,86.55000000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262020,,blur_severe,,,acc_at_2_pct,value,97.02499999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.375,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.6130843341888976,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.4874656871118146,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262021,,blur_severe,,,acc_at_1_pct,value,86.175,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262021,,blur_severe,,,acc_at_2_pct,value,97.32499999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.425,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.6001059642716428,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.3506023374893439,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262022,,blur_severe,,,acc_at_1_pct,value,86.2,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.6,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.47500000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,raw_efficientnet_b0_six_condition,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.6647911753854714,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.3801600498291484,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262020,,blur_severe,,,acc_at_1_pct,value,83.39999999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.025,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.6444008518767077,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.276679308398607,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262021,,blur_severe,,,acc_at_1_pct,value,83.675,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262021,,blur_severe,,,acc_at_2_pct,value,95.72500000000001,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262021,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262021,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262022,,blur_severe,,,nmae_pct_fs,value,0.6032226579845883,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262022,,blur_severe,,,rmse_pct_fs,value,1.2922128208047696,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262022,,blur_severe,,,acc_at_1_pct,value,85.575,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262022,,blur_severe,,,acc_at_2_pct,value,96.39999999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262022,,blur_severe,,,acc_at_5_pct,value,99.5,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,relational_only,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262020,,blur_severe,,,nmae_pct_fs,value,0.6360586464754305,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262020,,blur_severe,,,rmse_pct_fs,value,1.3691156609973334,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262020,,blur_severe,,,acc_at_1_pct,value,85.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262020,,blur_severe,,,acc_at_2_pct,value,96.075,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262020,,blur_severe,,,acc_at_5_pct,value,99.325,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262020,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262021,,blur_severe,,,nmae_pct_fs,value,0.6262489451037254,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262021,,blur_severe,,,rmse_pct_fs,value,1.27159452183912,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
main_results,syncg/per_seed.csv,syncg,scalar_gate,,,20262021,,blur_severe,,,acc_at_1_pct,value,84.82499999999999,percent_full_scale_or_percent,,,,4000,4000,145,3,,{}
