figure_id,panel,source_table,cohort,method,reference,aggregation,scope,condition,angle_degrees,metric,value,sample_sd,ci95_low,ci95_high,images,groups,unit
table_main,frozen_transfer,industrial/summary.csv,industrial,dual_view,,seed_mean,all_conditions,,,acc_at_2_pct,31.692552767821585,1.8560223333701398,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,dual_view,,seed_mean,all_conditions,,,acc_at_5_pct,56.72640382317801,4.045789058694744,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,dual_view,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,fixed_prior,,seed_mean,all_conditions,,,nmae_pct_fs,11.955802544676233,1.790520030595801,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,fixed_prior,,seed_mean,all_conditions,,,acc_at_2_pct,20.07566706491438,1.6140238300770215,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,fixed_prior,,seed_mean,all_conditions,,,acc_at_5_pct,48.247710075667065,3.4302723844328975,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,fixed_prior,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,full,,seed_mean,all_conditions,,,nmae_pct_fs,11.620398338431116,1.6076668922390212,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,full,,seed_mean,all_conditions,,,acc_at_2_pct,24.0900039824771,2.834899966749374,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,full,,seed_mean,all_conditions,,,acc_at_5_pct,51.86778176025488,3.505880700607662,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,full,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,linear_gate,,seed_mean,all_conditions,,,nmae_pct_fs,11.616485653152283,1.5995860330181495,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,linear_gate,,seed_mean,all_conditions,,,acc_at_2_pct,24.125846276383914,2.8097130941097923,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,linear_gate,,seed_mean,all_conditions,,,acc_at_5_pct,51.979291119076066,3.441862602344559,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,linear_gate,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,polar_only,,seed_mean,all_conditions,,,nmae_pct_fs,13.734709822873379,2.1853535393296144,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,polar_only,,seed_mean,all_conditions,,,acc_at_2_pct,17.025089605734767,1.4681249375680405,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,polar_only,,seed_mean,all_conditions,,,acc_at_5_pct,40.78853046594981,2.6617042936847644,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,polar_only,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,raw_efficientnet_b0_six_condition,,seed_mean,all_conditions,,,nmae_pct_fs,14.388345251623813,2.1932916875823203,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,raw_efficientnet_b0_six_condition,,seed_mean,all_conditions,,,acc_at_2_pct,19.406610911987254,1.1654921827582168,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,raw_efficientnet_b0_six_condition,,seed_mean,all_conditions,,,acc_at_5_pct,42.61648745519714,3.4205351848001753,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,raw_efficientnet_b0_six_condition,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,relational_only,,seed_mean,all_conditions,,,nmae_pct_fs,11.611227592113243,1.6230947785511194,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,relational_only,,seed_mean,all_conditions,,,acc_at_2_pct,24.408602150537636,3.181047054633116,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,relational_only,,seed_mean,all_conditions,,,acc_at_5_pct,51.95141377937077,3.7067150307376973,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,relational_only,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,scalar_gate,,seed_mean,all_conditions,,,nmae_pct_fs,11.635249102575054,1.6107436097775372,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,scalar_gate,,seed_mean,all_conditions,,,acc_at_2_pct,23.882915173237752,2.8095522141708114,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,scalar_gate,,seed_mean,all_conditions,,,acc_at_5_pct,51.784149741139,3.3823963671134263,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,scalar_gate,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,uniform,,seed_mean,all_conditions,,,nmae_pct_fs,12.112046276421884,1.8070683284718665,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,uniform,,seed_mean,all_conditions,,,acc_at_2_pct,19.677419354838708,1.2713212190482888,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,uniform,,seed_mean,all_conditions,,,acc_at_5_pct,47.16049382716049,3.3430896846773543,,,1395,52,percent_full_scale_or_percent
table_main,frozen_transfer,industrial/summary.csv,industrial,uniform,,seed_mean,all_conditions,,,coverage_pct,100.0,0.0,,,1395,52,percent_full_scale_or_percent
table_paired,all_conditions,industrial/paired.csv,industrial,base_only,full,seed_mean,all_conditions,,,candidate_minus_reference,-0.008197930101127453,,-0.06087899984716241,0.04154129996744652,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,base_only,full,seed_mean,all_conditions,,,candidate_minus_reference,-0.09557945041816004,,-0.7287386261875837,0.4820447093155738,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,dual_view,full,seed_mean,all_conditions,,,candidate_minus_reference,-1.1471975058271715,,-1.6270132710578293,-0.6954668704768846,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,dual_view,full,seed_mean,all_conditions,,,candidate_minus_reference,4.858622062923138,,2.4954244519847744,7.279594026505365,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,fixed_prior,full,seed_mean,all_conditions,,,candidate_minus_reference,0.3354042062451167,,0.15960773300748693,0.500536509549979,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,fixed_prior,full,seed_mean,all_conditions,,,candidate_minus_reference,-3.620071684587814,,-4.909474442483901,-2.377321082708969,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,linear_gate,full,seed_mean,all_conditions,,,candidate_minus_reference,-0.003912685278832603,,-0.01251540969791137,0.005017838065506895,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,linear_gate,full,seed_mean,all_conditions,,,candidate_minus_reference,0.11150935882118679,,0.008334949256276142,0.22425319455022424,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,polar_only,full,seed_mean,all_conditions,,,candidate_minus_reference,2.1143114844422635,,1.5010107746526609,2.6976014273595617,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,polar_only,full,seed_mean,all_conditions,,,candidate_minus_reference,-11.079251294305056,,-13.518640301808388,-8.605803235042611,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,raw_efficientnet_b0_six_condition,full,seed_mean,all_conditions,,,candidate_minus_reference,2.767946913192695,,0.4425489573297427,5.073835912884233,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,raw_efficientnet_b0_six_condition,full,seed_mean,all_conditions,,,candidate_minus_reference,-9.251294305057746,,-12.881478205856531,-5.6706642892922945,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,relational_only,full,seed_mean,all_conditions,,,candidate_minus_reference,-0.009170746317873289,,-0.02284929084837743,0.004649436189649021,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,relational_only,full,seed_mean,all_conditions,,,candidate_minus_reference,0.0836320191158901,,-0.03416188722481639,0.2041923593473495,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,scalar_gate,full,seed_mean,all_conditions,,,candidate_minus_reference,0.014850764143937772,,0.005576471614547907,0.025194149500126932,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,scalar_gate,full,seed_mean,all_conditions,,,candidate_minus_reference,-0.08363201911589009,,-0.18951418047229454,0.02349246453927188,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,uniform,full,seed_mean,all_conditions,,,candidate_minus_reference,0.4916479379907679,,0.2729120355108484,0.6997583774847341,1395,52,native_metric
table_paired,all_conditions,industrial/paired.csv,industrial,uniform,full,seed_mean,all_conditions,,,candidate_minus_reference,-4.707287933094385,,-6.1356269517392255,-3.3191433386244498,1395,52,native_metric
figure_ablation,component_ablation,syncg/summary.csv,syncg,base_only,,seed_mean,all_conditions,,,nmae_pct_fs,0.7951795721640035,0.022404992227516643,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,base_only,,seed_mean,all_conditions,,,acc_at_2_pct,93.33888888888889,0.30237294546329496,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,dual_view,,seed_mean,all_conditions,,,nmae_pct_fs,0.7313561542797187,0.020678724958452754,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,dual_view,,seed_mean,all_conditions,,,acc_at_2_pct,93.925,0.2787932826386613,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,fixed_prior,,seed_mean,all_conditions,,,nmae_pct_fs,0.8953224769829022,0.020763231109294556,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,fixed_prior,,seed_mean,all_conditions,,,acc_at_2_pct,91.59166666666665,0.28894564079309765,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,full,,seed_mean,all_conditions,,,nmae_pct_fs,0.7403240998553681,0.02201024194363677,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,full,,seed_mean,all_conditions,,,acc_at_2_pct,93.90416666666668,0.2905932629027081,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,linear_gate,,seed_mean,all_conditions,,,nmae_pct_fs,0.7409502462818637,0.022055205788464472,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,linear_gate,,seed_mean,all_conditions,,,acc_at_2_pct,93.95555555555556,0.2765214645743998,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_geometry_fixed_routing,,seed_mean,all_conditions,,,nmae_pct_fs,1.3692082070344542,0.046797726063919395,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_geometry_fixed_routing,,seed_mean,all_conditions,,,acc_at_2_pct,80.07083333333333,1.4958507427027792,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_geometry_fusion,,seed_mean,all_conditions,,,nmae_pct_fs,1.2417925761181525,0.041691718408584565,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_geometry_fusion,,seed_mean,all_conditions,,,acc_at_2_pct,82.49166666666667,1.3937546711431412,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_polar_evidence,,seed_mean,all_conditions,,,nmae_pct_fs,0.752396757093892,0.022896863985545777,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_polar_evidence,,seed_mean,all_conditions,,,acc_at_2_pct,93.92222222222222,0.24791958448330056,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_relational_transport,,seed_mean,all_conditions,,,nmae_pct_fs,0.7914886640501209,0.020551502656500627,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,no_relational_transport,,seed_mean,all_conditions,,,acc_at_2_pct,93.16111111111111,0.2724736650543456,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,polar_only,,seed_mean,all_conditions,,,nmae_pct_fs,1.6355317900885389,0.044032328142669774,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,polar_only,,seed_mean,all_conditions,,,acc_at_2_pct,76.61805555555556,0.8898183075046119,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,raw_efficientnet_b0_six_condition,,seed_mean,all_conditions,,,nmae_pct_fs,0.726439705925198,0.006902152732278678,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,raw_efficientnet_b0_six_condition,,seed_mean,all_conditions,,,acc_at_2_pct,95.1375,0.12956926504555025,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,relational_only,,seed_mean,all_conditions,,,nmae_pct_fs,0.7514470879362003,0.02311677204074034,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,relational_only,,seed_mean,all_conditions,,,acc_at_2_pct,93.81388888888888,0.33224649205293844,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,scalar_gate,,seed_mean,all_conditions,,,nmae_pct_fs,0.738954023481185,0.021423537228487294,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,scalar_gate,,seed_mean,all_conditions,,,acc_at_2_pct,93.96388888888889,0.2714842605082336,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,uniform,,seed_mean,all_conditions,,,nmae_pct_fs,0.9566457161615188,0.02243253707858861,,,4000,145,percent_full_scale_or_percent
figure_ablation,component_ablation,syncg/summary.csv,syncg,uniform,,seed_mean,all_conditions,,,acc_at_2_pct,90.375,0.2572220722341784,,,4000,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,all_conditions,,,nmae_pct_fs,0.7403240998553681,0.02201024194363677,0.7005633117011467,0.7838372214036295,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,all_conditions,,,acc_at_2_pct,93.90416666666668,0.2905932629027081,93.33973004117726,94.45009647414473,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,all_conditions,,,acc_at_5_pct,98.89722222222223,0.04376653126830484,98.64661724963112,99.13054518166328,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,all_conditions,,,nmae_pct_fs,0.8953224769829022,0.020763231109294556,0.8526804448329213,0.9409003724716515,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,all_conditions,,,acc_at_2_pct,91.59166666666665,0.28894564079309765,90.99193798082936,92.18556362561225,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,all_conditions,,,acc_at_5_pct,98.38194444444444,0.14217637064706018,98.09440231530108,98.65133503786966,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,all_conditions,,,nmae_pct_fs,1.2417925761181525,0.041691718408584565,1.1951743784964046,1.2917312494668365,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,all_conditions,,,acc_at_2_pct,82.49166666666667,1.3937546711431412,81.89504561306634,83.08231603795608,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,all_conditions,,,acc_at_5_pct,97.00277777777778,0.25243031675061006,96.66637573878283,97.32541588066006,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,all_conditions,,,nmae_pct_fs,1.3692082070344542,0.046797726063919395,1.319212845660042,1.4221435941939442,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,all_conditions,,,acc_at_2_pct,80.07083333333333,1.4958507427027792,79.499528990649,80.64206099327207,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,all_conditions,,,acc_at_5_pct,96.23194444444444,0.2342368419957595,95.86933686308203,96.57944899431534,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,all_conditions,,,nmae_pct_fs,0.726439705925198,0.006902152732278678,0.6788779143098629,0.7791471948981918,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,all_conditions,,,acc_at_2_pct,95.1375,0.12956926504555025,94.60534974899738,95.65218150309798,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,all_conditions,,,acc_at_5_pct,99.20694444444445,0.0800751961411074,98.97876166946736,99.4181619701261,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,clean,,,nmae_pct_fs,0.5923961228768652,0.025134927011657173,0.56303915179623,0.6237211570779803,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,clean,,,acc_at_2_pct,96.35833333333333,0.2919046648022845,95.82397091335831,96.86360366203893,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,clean,,,acc_at_5_pct,99.44166666666668,0.038188130791299596,99.22717557872748,99.63651546056187,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,clean,,,nmae_pct_fs,0.6011320958884122,0.026474606898900268,0.5720641894784159,0.6321095314473337,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,clean,,,acc_at_2_pct,96.375,0.4422951503238607,95.84876606207479,96.87656203384454,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,clean,,,acc_at_5_pct,99.45833333333333,0.014433756729743926,99.24412235460308,99.65235097443215,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,clean,,,nmae_pct_fs,0.5912653219633891,0.024838746621797667,0.561813838527056,0.6226954563817403,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,clean,,,acc_at_2_pct,96.35000000000001,0.3750000000000071,95.81699023482912,96.8553536976741,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,clean,,,acc_at_5_pct,99.44166666666668,0.038188130791299596,99.22717557872748,99.63651546056187,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,clean,,,nmae_pct_fs,0.6011320766701829,0.026474606567506866,0.5720642129019394,0.6321095213373389,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,clean,,,acc_at_2_pct,96.375,0.4422951503238607,95.84876606207479,96.87656203384454,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,clean,,,acc_at_5_pct,99.45833333333333,0.014433756729743926,99.24412235460308,99.65235097443215,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,clean,,,nmae_pct_fs,0.5785508045883034,0.012141619971741334,0.5470092056300482,0.616447330126961,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,clean,,,acc_at_2_pct,97.33333333333333,0.33942353090693356,96.88536899247485,97.77445673049107,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,clean,,,acc_at_5_pct,99.51666666666667,0.0520416499866515,99.32608684269528,99.69340880721069,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,blur_moderate,,,nmae_pct_fs,0.5919963375975688,0.02911306665804086,0.5616498275458186,0.6243879729503827,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,blur_moderate,,,acc_at_2_pct,96.34166666666668,0.36429154990657786,95.80326480693101,96.85374531320608,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,blur_moderate,,,acc_at_5_pct,99.38333333333333,0.06291528696058978,99.15516046771916,99.58816607833249,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,blur_moderate,,,nmae_pct_fs,0.60066140833466,0.030565076602199596,0.5705722851548816,0.6329511341373919,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,blur_moderate,,,acc_at_2_pct,96.34999999999998,0.42720018726588055,95.81602719958883,96.86051848818116,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,blur_moderate,,,acc_at_5_pct,99.39999999999999,0.06614378277661369,99.1738288533304,99.60484070140775,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,blur_moderate,,,nmae_pct_fs,0.5907535593723879,0.028638359425600696,0.5602104670732541,0.6233070560199301,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,blur_moderate,,,acc_at_2_pct,96.35000000000001,0.3881043674065032,95.80371796733087,96.86906576945398,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,blur_moderate,,,acc_at_5_pct,99.375,0.06614378277661369,99.14613100706687,99.58210679568012,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,blur_moderate,,,nmae_pct_fs,0.6006614029640331,0.03056506586402482,0.5705722930310381,0.6329511583452645,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,blur_moderate,,,acc_at_2_pct,96.34999999999998,0.42720018726588055,95.81602719958883,96.86051848818116,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,blur_moderate,,,acc_at_5_pct,99.39999999999999,0.06614378277661369,99.1738288533304,99.60484070140775,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,blur_moderate,,,nmae_pct_fs,0.5776278438099932,0.011742899430084228,0.5456705219002859,0.6155457299573796,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,blur_moderate,,,acc_at_2_pct,97.38333333333333,0.34125992049072085,96.93282241165149,97.82061155948566,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,blur_moderate,,,acc_at_5_pct,99.5,0.04330127018921537,99.30017058235441,99.68150397128049,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,blur_severe,,,nmae_pct_fs,0.6125304216654816,0.028369090959729896,0.5771692286983019,0.6506316944329938,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,blur_severe,,,acc_at_2_pct,96.06666666666668,0.33008837200564295,95.4890812468779,96.62728984762882,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,blur_severe,,,acc_at_5_pct,99.36666666666667,0.1181453906563125,99.12589800186835,99.5809726067523,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,blur_severe,,,nmae_pct_fs,0.6210626477472639,0.029767069928251955,0.5859896876989239,0.658972820075141,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,blur_severe,,,acc_at_2_pct,96.00833333333334,0.3502974926163964,95.42628876195316,96.56959895359483,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,blur_severe,,,acc_at_5_pct,99.39166666666667,0.09464847243000168,99.15938252380411,99.59791158726487,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,blur_severe,,,nmae_pct_fs,0.6114294595492539,0.027841595268312837,0.5758854770322598,0.6496669966282261,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,blur_severe,,,acc_at_2_pct,96.09999999999998,0.35266839949164164,95.5143960324572,96.66666666666666,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,blur_severe,,,acc_at_5_pct,99.375,0.10897247358851717,99.1369612294806,99.58617473047319,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,blur_severe,,,nmae_pct_fs,0.6210626151781374,0.02976702492503909,0.5859896674934794,0.658972771178585,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,blur_severe,,,acc_at_2_pct,96.00833333333334,0.3502974926163964,95.42628876195316,96.56959895359483,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,blur_severe,,,acc_at_5_pct,99.39166666666667,0.09464847243000168,99.15938252380411,99.59791158726487,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,blur_severe,,,nmae_pct_fs,0.6032160897986615,0.008738629718343069,0.5661451544637716,0.6470174813708464,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,blur_severe,,,acc_at_2_pct,96.9833333333333,0.36429154990657037,96.48469495977942,97.47075707012252,,145,percent_full_scale_or_percent
