family,method,dataset,scope,seeds,nmae_pct_fs_mean,nmae_pct_fs_sample_sd,acc_at_2_pct_mean,acc_at_2_pct_sample_sd,acc_at_5_pct_mean,acc_at_5_pct_sample_sd,coverage_pct_mean,coverage_pct_sample_sd,failures_mean,failures_sample_sd
main,vdn,industrial,combined_severe,3,52.89007161077541,21.83667007675477,15.340501792114694,6.2710700071802625,21.218637992831543,9.37973040688683,68.50657108721624,25.2595710817879,439.3333333333333,352.37101659094117
main,vdn,industrial,perspective_pair,3,37.16610991197654,10.614530022631754,22.508960573476703,4.009373531700363,32.174432497013136,4.798362694278928,84.45639187574672,12.481681099310299,433.6666666666667,348.2389026707575
main,vdn,industrial,projective_three,3,42.40743047824284,14.289985574808153,20.119474313022703,4.661887081770973,28.52250099561927,6.304818470772758,79.13978494623656,16.62775140178136,873.0,695.8713961645499
main,deeplab,industrial,all_conditions,3,39.475250675254394,1.8137643658620766,21.91557148546396,2.9739346073132267,35.67901234567901,3.291389029136184,76.39585822381521,0.9748205891747534,1975.6666666666667,81.59248331392625
main,deeplab,industrial,clean,3,16.071023114885936,1.4179969570002127,34.33691756272401,3.290470944094196,56.200716845878134,3.1221909305207975,98.27956989247313,0.5867636395607505,24.0,8.18535277187245
main,deeplab,industrial,blur_moderate,3,15.982305037989958,1.646087042624399,33.882915173237755,3.519365284635484,55.722819593787335,3.8976469000772873,97.92114695340501,1.0412787846834395,29.0,14.52583904633395
main,deeplab,industrial,blur_severe,3,15.733139662114729,2.4663001312800246,33.261648745519715,3.7884473868742137,55.9378733572282,5.915317903427107,97.4910394265233,0.7586383687640361,35.0,10.583005244258363
main,deeplab,industrial,perspective_moderate,3,38.0121907876225,7.453123408963965,20.64516129032258,7.288951492784062,31.89964157706093,8.13264729060229,85.97371565113501,7.243100050436594,195.66666666666666,101.04124570359043
main,deeplab,industrial,perspective_severe,3,74.0613485795075,1.5589296092581637,5.185185185185186,1.2130026424369937,8.004778972520908,2.085434315283977,41.29032258064516,5.483285278068282,819.0,76.49182962905255
main,deeplab,industrial,combined_severe,3,76.99149686940574,2.12202140661149,4.181600955794504,1.5330002324822405,6.308243727598565,2.11803393587013,37.41935483870968,1.5053763440860222,873.0,21.0
main,deeplab,industrial,perspective_pair,3,56.03676968356499,3.135706458797234,12.915173237753882,3.6101808407721756,19.952210274790918,4.242330810847594,63.63201911589008,2.19615107070467,1014.6666666666666,61.27261487266015
main,deeplab,industrial,projective_three,3,63.02167874551191,2.793940581177681,10.003982477100756,2.665250298665186,15.404221425726803,3.2982124237616386,54.89446435682995,1.1962555142879183,1887.6666666666667,50.06329327294933
main,geoprr,industrial,all_conditions,3,11.623503306597366,1.6030251902538277,24.06610911987256,2.6147229319984513,51.808044603743525,3.3372777913430585,100.0,0.0,0.0,0.0
main,geoprr,industrial,clean,3,12.244004372240584,2.0520196985777064,23.39307048984468,2.6536210489609204,52.04301075268817,2.1119598369399624,100.0,0.0,0.0,0.0
main,geoprr,industrial,blur_moderate,3,12.199322686115734,2.0602660422319277,24.038231780167262,2.098943011325949,52.18637992831541,2.0639684657903894,100.0,0.0,0.0,0.0
main,geoprr,industrial,blur_severe,3,12.320650535300432,2.3077893697845586,23.584229390681003,1.7069363297190898,51.85185185185185,1.9740396226831898,100.0,0.0,0.0,0.0
main,geoprr,industrial,perspective_moderate,3,10.508071511446039,1.3077173597308178,24.778972520908003,2.5041770408633575,53.572281959378735,4.313800371382273,100.0,0.0,0.0,0.0
main,geoprr,industrial,perspective_severe,3,11.603921939772173,1.2319839767426277,23.966547192353644,5.181825602301919,49.7252090800478,5.749681919004046,100.0,0.0,0.0,0.0
main,geoprr,industrial,combined_severe,3,10.865048794709232,1.379836282209611,24.63560334528076,3.7154014214590294,51.46953405017921,5.167260585215798,100.0,0.0,0.0,0.0
main,geoprr,industrial,perspective_pair,3,11.055996725609106,1.257698821368273,24.372759856630825,3.7198361415633183,51.64874551971326,4.860299636611877,100.0,0.0,0.0,0.0
main,geoprr,industrial,projective_three,3,10.992347415309148,1.2978680004224796,24.46037435284747,3.717961789907132,51.58900836320191,4.939710225824627,100.0,0.0,0.0,0.0
main,resnet18,rf100,all_conditions,3,7.850954565504902,0.5142153471239599,34.069168506254606,5.03429042670866,56.843267108167765,4.431536401740561,100.0,0.0,0.0,0.0
main,resnet18,rf100,clean,3,6.062625754208917,0.45886780076971745,46.57836644591612,5.632384468950584,69.75717439293597,5.05803056838393,100.0,0.0,0.0,0.0
main,resnet18,rf100,blur_moderate,3,6.039865383927551,0.42841444533575446,46.79911699779249,5.393727029964953,71.08167770419426,5.393727029964952,100.0,0.0,0.0,0.0
main,resnet18,rf100,blur_severe,3,6.071934242381059,0.3333579321692279,45.033112582781456,6.882321089677659,72.18543046357615,5.735267574731383,100.0,0.0,0.0,0.0
